country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
KOR,South Korea,KOMIPO Incheon,WRI1029895,1960.0,37.5109,126.6090,Gas,,,,,Korea Midland Power Company,KOMIPO,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0ahUKEwjPrsDP8snSAhXpsFQKHTeuByIQFgg5MAQ&url=https%3A%2F%2Fhome.komipo.co.kr%2Fkom_eng%2Finclude%2Fdownload.asp%3Ffilename%3D1207-KOMIPO.pdf%26folder%3DPress_Center&usg=AFQjCNEsTcrQQd0pG07fJVoB6d8LIJBfXw&sig2=Np6wWndtv8Ld9GS1eiMN9A&bvm=bv.149093890 d.cGc&cad=rja,WRI,1021155,,,,,,,,,,,,,,8124.55,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Kori,WRI1000213,3137.0,35.3199,129.2948,Nuclear,,,,,Korea Hydro and Nuclear,KHNP,https://cms.khnp.co.kr/eng/plant-status/,GEODB,1021160,,,,,,,,,,,,,,19930.46,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Kwangyang,WRI1029891,1071.0,34.8895,127.7747,Gas,,,,2006.0,SK Holdings,SK Holdings,http://www.skens.com/sk/main/index.do,GEODB,1056107,,,,,,,,,,,,,,4439.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,LG Solar Taean PV,WRI1029918,12.0,36.5893,126.3672,Solar,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/KFQ1279887151.04/view,WRI,,,,,,,,,,,22.39,20.16,22.92,23.15,23.08,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KOR,South Korea,Mokpo,WRI1029925,2.12,34.8328,126.4096,Waste,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/emc1249265030.9/view,WRI,,,,,,,,,,,,,,,0.18,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Muju,WRI1029848,600.0,35.9632,127.7050,Hydro,,,,,Korea Electric Power Company,KEPCO,https://home.kepco.co.kr/kepco/EN/C/htmlView/ENCBHP003.do?menuCd=EN030204,GEODB,1021163,,,,,,,,,,1402.86,987.62,902.07,990.33,987.62,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Nakdan,WRI1029873,3.0,36.3591,128.3068,Hydro,,,,,Korea Water Resources Corporation,CDM,https://cdm.unfccc.int/Projects/DB/Korean%20Standards%20Association1347523657.85/view,WRI,1088804,,,,,,,,,,9.16,7.13,7.18,6.84,6.65,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Oseong,WRI1029897,830.0,37.0254,127.0027,Gas,,,,2013.0,SK Holdings,SK Holdings,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwil8uvd9snSAhXqq1QKHVpUAqUQFggrMAI&url=https%3A%2F%2Fwww.skens.com%2Fen%2Fsk%2Fcontent%2Fview.do%3Fcate%3Denergy%26m1%3Ddevelop&usg=AFQjCNFDgn6B2eKRlekIHOEuGFmkCLfWIg&sig2=Qr4LxCzeFnrwFoR4DKHiFQ&bvm=bv.149093890 d.cGw,WRI,1084104,,,,,,,,,,,,,,3440.50,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Paju,WRI1029898,515.0,37.8285,126.7870,Gas,,,,2016.0,Korea District Heating,SK Holdings,http://www.skens.com/m/en/sk/content/view.do?cate=energy&m1=develop&m2=jangmoongas,WRI,1065196,,,,,,,,,,,,,,2134.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Paldang,WRI1000222,120.0,37.5286,127.2803,Hydro,,,,1973.0,Korea Hydro and Nuclear,KHNP,https://cms.khnp.co.kr/eng/hydroelectric-plants/,WRI,1021168,,,,,,,,,,355.16,205.75,199.93,224.96,272.31,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Pocheon,WRI1029900,1560.0,37.9465,127.1689,Gas,,,,2014.0,,Daelim Energy,http://www.daelimenergy.com/workingAssets/pocheonPower.html,WRI,1086411,,,,,,,,,,,,,,6466.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Pohang Works,WRI1029901,345.0,36.0321,129.4170,Gas,,,,2001.0,POSCO,POSCO,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&cad=rja&uact=8&ved=0ahUKEwiYvObH-MnSAhWIj1QKHWrXAP4QFgg4MAQ&url=http%3A%2F%2Fwww.wirefirst.com%2Fnewsdetail.php%3FID%3D3491&usg=AFQjCNEmt7sTXLFCoqa7DjVIvReLVewt0A&sig2=CcA4vO0iHM45ba0Bo70lqw,WRI,1025596,,,,,,,,,,,,,,1430.08,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Pyeongtaek,WRI1000197,1400.0,37.0041,126.7946,Oil,,,,,Korea Western Power,KWP,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0603,GEODB,1021172,,,,,,,,,,,,,,2907.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Pyeongtaek,WRI1000198,1348.0,37.0075,126.7953,Gas,,,,,Korea Western Power,KWP,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0604,GEODB,1021172,,,,,,,,,,,,,,5587.70,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Saemangeum Ocise,WRI1029844,305.0,35.9399,126.5668,Coal,,,,2016.0,Doosan Group,Doosan,http://www.doosan.com/en/media/press-view/doosan-heavy-industries-construction-wins-us-470-million-project-to-construct-saemangeum-collective-energy-facility-20131007162740922520,WRI,1099819,,,,,,,,,,,,,,2307.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Samcheok Green power station,WRI1075821,2044.0,37.1860,129.3418,Coal,,,,2016.0,Korea Southern Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,15464.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Samcheonpo,WRI1000186,3240.0,34.9103,128.1085,Coal,,,,,Korea South East Power (KOSEP),KOSEP,https://www.kosep.co.kr/kosep/hw/en/ov/ovhw18/main.do?menuCd=EN02030102,GEODB,1021173,,,,,,,,,,,,,,24512.81,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Samdal,WRI1029933,33.0,33.3952,126.8213,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/S/1/5/S1527M4GXNLZTRUWD3QH89EO6BVPYA/Samdal%20PDD_%28Clean%20Version%29.pdf?t=Rkd8b2xqaXdjfDCBx9r7XcBVMARH8CoRKQPa,WRI,1086915,,,,,,,,,,,,,,58.91,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Samnangjin,WRI1029846,600.0,35.4127,128.8760,Hydro,,,,,Korea Electric Power Company,KEPCO,https://home.kepco.co.kr/kepco/EN/C/htmlView/ENCBHP003.do?menuCd=EN030204,GEODB,1021175,,,,,,,,,,1588.16,1367.09,731.74,1376.58,787.42,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Samryangjin,WRI1029910,2.0,35.1355,128.5734,Solar,,,,,Korea Western Power Company,CDM,https://cdm.unfccc.int/Projects/DB/KEMCO1218514421.19/view,WRI,,,,,,,,,,,3.71,3.61,3.63,3.52,3.69,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KOR,South Korea,Sancheong,WRI1029860,700.0,35.2563,127.7763,Hydro,,,,,Korea Electric Power Company,KEPCO,https://home.kepco.co.kr/kepco/EN/C/htmlView/ENCBHP003.do?menuCd=EN030204,GEODB,1021176,,,,,,,,,,1804.13,1319.69,1219.88,1323.30,1319.69,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Sangju,WRI1029867,3.0,36.1408,128.3525,Hydro,,,,,Korea Water Resources Corporation,CDM,https://cdm.unfccc.int/Projects/DB/Korean%20Standards%20Association1346907381.12/view,WRI,1088797,,,,,,,,,,9.81,6.48,6.83,6.81,6.76,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Seagull power station,WRI1075822,421.0,35.9779,126.6383,Coal,,,,2014.0,Gungjang Energy Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3185.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Sejong,WRI1029866,2.3,36.4727,127.2600,Hydro,,,,,Korea Water Resources Corporation,CDM,https://cdm.unfccc.int/Projects/DB/Korean%20Standards%20Association1346907381.12/view,WRI,,,,,,,,,,,7.48,6.54,6.89,6.42,6.40,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Sejong City,WRI1029902,550.0,36.4683,127.2479,Gas,,,,2013.0,Korea Midland Power Company,KOMIPO,https://home.komipo.co.kr/kom_eng/subpage/contents.asp?cd_cn=IL0X&cd_tp=MI5M&cd_ln=RR8E&cd_fl=F4QX&cd_sb=99B3&cd_mu=TSRD&cd_tb=ZL5O&cd_te=D14&cd_ta=&cd_tn=06&cd_tt=&cd_ya=&cd_mn=&cd_dy=,WRI,1084403,,,,,,,,,,,,,,2279.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Seocheon,WRI1000194,400.0,36.1358,126.4961,Coal,,,,1983.0,Korea Midland Power (KOMIPO),KOMIPO,http://komipo.en.ec21.com/Anthracite_coal_power_plants--487304_487312.html,GEODB,1048937,,,,,,,,,,,,,,3026.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Seoincheon,WRI1000199,1800.0,37.5363,126.6027,Gas,,,,1992.0,Korea Western Power,KWP,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0605,GEODB,,,,,,,,,,,,,,,7461.32,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Seoul PV,WRI1029920,1.3,35.2799,128.8676,Solar,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/KEMCO1342072916.81/view,WRI,1021178,,,,,,,,,,2.14,2.14,2.23,2.04,2.14,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KOR,South Korea,Seungchon,WRI1029871,1.0,35.0673,126.7634,Hydro,,,,,Korea Water Resources Corporation,CDM,https://cdm.unfccc.int/Projects/DB/Korean%20Standards%20Association1347947889.52/view,WRI,1088807,,,,,,,,,,3.24,2.57,2.87,3.13,3.09,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Shin Boryeong power station,WRI1075823,2000.0,36.3846,126.4862,Coal,,,,2017.0,Korea Midland Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,15131.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Shin-Kori,WRI1000214,3340.0,35.3271,129.3017,Nuclear,,,,,Korea Hydro and Nuclear,KHNP,https://cms.khnp.co.kr/eng/plant-status/,GEODB,1045325,,,,,,,,,,,,,,21220.19,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Shin-Wolsong,WRI1000216,2000.0,35.7221,129.4786,Nuclear,,,,2012.0,Korea Hydro and Nuclear,KHNP,https://cms.khnp.co.kr/eng/plant-status/,GEODB,1021134,,,,,,,,,,,,,,12706.70,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Shinan,WRI1029932,3.0,38.0208,128.4965,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/KEMCO1257125689.44/view,GEODB,,,,,,,,,,,,,,,5.35,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Shinincheon,WRI1000204,1800.0,37.5080,126.6159,Gas,,,,2012.0,Korea Southern Power,KSP,https://www.kospo.co.kr/english/?mn=sub&mcode=01030100,WRI,,,,,,,,,,,,,,,7461.32,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Sihwa Lake Tidal Power Plant,WRI1029923,254.0,37.3142,126.6136,Wave and Tidal,,,,,Korea Water Resources Corporation,Korea Water Resources Corporation,http://english.kwater.or.kr/eng/busi/project03Page.do?s_mid=1192,WRI,1056654,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
KOR,South Korea,Somjingang (Chilbo),WRI1029845,34.0,34.9191,126.8570,Hydro,,,,,Korea Electric Power Company,KEPCO,https://home.kepco.co.kr/kepco/EN/C/htmlView/ENCBHP003.do?menuCd=EN030204,WRI,1021181,,,,,,,,,,91.92,75.94,71.99,76.15,75.94,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Song-do,WRI1029903,211.0,37.3496,126.6047,Gas,,,,2010.0,Incheon total Energy Co.  LTD,Daelim Energy,https://www.daelim.co.kr/eng/acpt/plantsView.do?cd_mnu=EU017&cl_biz=04&cd_acpt=16&yn_dt_prev=&dt_from=&dt_to=&yn_foreign=&yn_const_complete=&yn_rpst=&sort=&searchkind=&searchword=&currentPage=1&projectcode=060353,WRI,1069230,,,,,,,,,,,,,,874.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Soyang gang,WRI1029855,200.0,37.9445,127.8115,Hydro,,,,,Korea Electric Power Company,KEPCO,https://home.kepco.co.kr/kepco/EN/C/htmlView/ENCBHP003.do?menuCd=EN030204,WRI,1021180,,,,,,,,,,534.01,243.76,149.38,277.24,350.32,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Sudokwon,WRI1029924,50.0,37.5813,126.6464,Waste,,,,,Sudokwon Landfill site management Corporation,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1171534717.86/view,WRI,1058570,,,,,,,,,,,,,,4.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Sungsan,WRI1029934,20.0,33.4397,126.8348,Wind,,,,,Korea Southern Power Company,CDM,https://cdm.unfccc.int/Projects/DB/KEMCO1271137467.68/view,WRI,,,,,,,,,,,,,,,35.70,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Suwan Energy,WRI1029904,118.0,35.1968,126.8305,Gas,,,,2011.0,KHDC,Korea Herald,http://www.koreaherald.com/view.php?ud=20160816000350,WRI,1071161,,,,,,,,,,,,,,489.13,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Taean,WRI1029914,2.0,36.8043,126.2005,Solar,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/KFQ1248772035.52/view,WRI,1076561,,,,,,,,,,3.39,3.15,3.58,3.49,3.57,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KOR,South Korea,Taean,WRI1000196,4000.0,36.9040,126.2330,Coal,,,,,Korea Western Power,KWP,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0602,GEODB,1021182,,,,,,,,,,,,,,30262.73,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Taebaek Wind park,WRI1029936,18.0,37.3437,129.0018,Wind,,,,,Taebaek Wind Park,CDM,https://cdm.unfccc.int/Projects/DB/TECO1356422541.98/view,WRI,1056298,,,,,,,,,,,,,,32.13,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Taegisan,WRI1029931,40.0,37.4395,128.2698,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/KFQ1226904451.62/view,GEODB,1076558,,,,,,,,,,,,,,71.40,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Uiam,WRI1000221,48.0,37.8360,127.6779,Hydro,,,,1967.0,Korea Hydro and Nuclear,KHNP,https://cms.khnp.co.kr/eng/hydroelectric-plants/,WRI,1021186,,,,,,,,,,159.24,96.35,84.22,97.54,98.28,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Ulsan,WRI1000209,3000.0,35.4754,129.3812,Oil,,,,,Korea East West Power,KEWP,http://www.ewp.co.kr/eng/main/main.asp,GEODB,,,,,,,,,,,,,,,6229.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Wolsong,WRI1000215,2799.0,35.7111,129.4743,Nuclear,,,,,Korea Hydro and Nuclear,KHNP,https://cms.khnp.co.kr/eng/plant-status/,GEODB,1021190,,,,,,,,,,,,,,17783.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yangyang,WRI1029856,1000.0,38.0163,128.5467,Hydro,,,,,Korea Electric Power Company,KEPCO,https://home.kepco.co.kr/kepco/EN/C/htmlView/ENCBHP003.do?menuCd=EN030204,GEODB,1021191,,,,,,,,,,2828.95,2136.90,1994.31,2142.75,2136.90,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Yecheon,WRI1029852,800.0,36.5678,128.8761,Hydro,,,,,Korea Electric Power Company,KEPCO,https://home.kepco.co.kr/kepco/EN/C/htmlView/ENCBHP003.do?menuCd=EN030204,WRI,1060971,,,,,,,,,,1640.18,782.85,769.78,1185.90,952.29,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Yeoju,WRI1029878,5.0,37.3263,127.6052,Hydro,,,,,Korea Water Resources Corporation,CDM,https://cdm.unfccc.int/Projects/DB/Korean%20Standards%20Association1346370686.91/view,WRI,1088794,,,,,,,,,,18.02,13.02,13.15,11.57,12.31,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
KOR,South Korea,Yeong Yang,WRI1029930,61.5,36.5692,129.2363,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/KFQ1210856027.26/view,GEODB,,,,,,,,,,,,,,,109.78,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yeongdong,WRI1000188,325.0,37.7386,128.9812,Coal,,,,,Korea South East Power (KOSEP),KOSEP,https://www.kosep.co.kr/kosep/hw/en/ov/ovhw18/main.do?menuCd=EN02030102,WRI,1021192,,,,,,,,,,,,,,2458.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yeonggwang II,WKS0061906,11.0,35.4200,126.4230,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,21.11,20.00,21.12,20.69,21.30,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KOR,South Korea,Yeongheung,WRI1000187,5080.0,37.2369,126.4361,Coal,,,,,Korea South East Power (KOSEP),KOSEP,https://www.kosep.co.kr/kosep/hw/en/ov/ovhw18/main.do?menuCd=EN02030102,GEODB,1021197,,,,,,,,,,,,,,38433.66,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yeongheung,WRI1029935,22.0,33.4397,126.8349,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/5/8/K/58KRC69AX3DTZ7S4PEWF0BQONVIUL2/Sungsan_Wind_Power_CDM_Project_ver9_20110615.pdf?t=b2R8b2x1N2ZkfDCgB9WRQztAlxjzdI-VOEjQ,WRI,,,,,,,,,,,,,,,39.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yeongnam,WRI1000205,400.0,35.5141,129.3835,Coal,,,,,Korea Southern Power,KSP,https://www.kospo.co.kr/english/?mn=sub&mcode=01030100,WRI,1021198,,,,,,,,,,,,,,3026.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yeongnam PV,WRI1029921,13.0,34.7430,126.4273,Solar,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/emc1352143181.32/view,WRI,1107225,,,,,,,,,,26.42,25.11,25.41,24.11,25.38,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KOR,South Korea,Yeongwol,WRI1022449,848.0,37.1630,128.4924,Gas,,,,2010.0,Korea Southern Power,KSP,https://www.kospo.co.kr/english/?mn=sub&mcode=01030100,WRI,,,,,,,,,,,,,,,3515.11,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yeongwol,WKS0070792,38.9,37.1790,128.4010,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,60.27,60.98,65.78,60.89,68.07,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KOR,South Korea,Yeosu,WRI1000189,678.0,34.8393,127.6908,Coal,,,,2011.0,Korea South East Power (KOSEP),KOSEP,https://www.kosep.co.kr/kosep/hw/en/ov/ovhw18/main.do?menuCd=EN02030102,GEODB,1021194,,,,,,,,,,,,,,5129.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yoesu Lotte,WRI1029906,80.0,34.8414,127.6929,Gas,,,,2003.0,Lotte Group,Lotte E&C,http://english.lottechem.com/contents/cyberTour/yeosu01_power.asp,WRI,1018724,,,,,,,,,,,,,,331.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yonggwang,WRI1029911,3.0,35.4190,126.4286,Solar,,,,,Korea Hydro and Nuclear Power Company,CDM,https://cdm.unfccc.int/Projects/DB/KEMCO1226641337.52/view,WRI,1067313,,,,,,,,,,5.40,5.10,5.35,5.29,5.39,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KOR,South Korea,Youngduk,WRI1029928,39.6,36.4149,129.4141,Wind,,,,,Youngduk Wind Power Co.  Ltd,CDM,https://cdm.unfccc.int/Projects/DB/KFQ1141796981.11/view,WRI,1054381,,,,,,,,,,,,,,70.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KOR,South Korea,Yulchon,WRI1029907,1475.0,34.9130,127.5930,Gas,,,,,CGN Meiya Power Holding Company,CGN Meiya Power Holding Company,http://www.cgnmeiyapower.com/n710606/n713185/n724890/index.html,GEODB,1019056,,,,,,,,,,,,,,6114.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,ABONO 2,WRI1006157,877.6600000000001,43.5528,-5.7231,Coal,,,,1985.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1018390,,,,5929.178,4077.005,6000.0,,,JRC-PPDB-OPEN,,,,,4003.64,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,ACECA  GRUPO 4,WRI1006159,758.74,39.9427,-3.8548,Gas,,,,2006.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1031228,,,,1294.233,1272.51,1678.557,,,JRC-PPDB-OPEN,,,,,1798.46,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
